Node,TAZ12,County,Region,TAZCentroid
113227,4956,Los Angeles,SCAG,0
113229,4287,Los Angeles,SCAG,0
113230,4736,Los Angeles,SCAG,0
113232,4954,Los Angeles,SCAG,0
113234,4277,Los Angeles,SCAG,0
113235,4277,Los Angeles,SCAG,0
113236,4287,Los Angeles,SCAG,0
113238,4862,Los Angeles,SCAG,0
113239,4956,Los Angeles,SCAG,0
113240,4862,Los Angeles,SCAG,0
113241,4862,Los Angeles,SCAG,0
113243,4850,Los Angeles,SCAG,0
113244,4850,Los Angeles,SCAG,0
113245,4850,Los Angeles,SCAG,0
113246,4850,Los Angeles,SCAG,0
113247,4736,Los Angeles,SCAG,0
113250,4862,Los Angeles,SCAG,0
113251,4277,Los Angeles,SCAG,0
113254,4277,Los Angeles,SCAG,0
113255,4850,Los Angeles,SCAG,0
113257,4736,Los Angeles,SCAG,0
113260,3631,Los Angeles,SCAG,0
113261,6046,Orange,SCAG,0
113262,6046,Orange,SCAG,0
113266,4871,Los Angeles,SCAG,0
113267,4954,Los Angeles,SCAG,0
113269,4850,Los Angeles,SCAG,0
113270,4862,Los Angeles,SCAG,0
113271,4850,Los Angeles,SCAG,0
113272,4862,Los Angeles,SCAG,0
113273,3631,Los Angeles,SCAG,0
113274,3631,Los Angeles,SCAG,0
113276,4742,Los Angeles,SCAG,0
113277,4850,Los Angeles,SCAG,0
113278,4862,Los Angeles,SCAG,0
113279,4935,Los Angeles,SCAG,0
113280,4287,Los Angeles,SCAG,0
113281,4152,Los Angeles,SCAG,0
113283,4871,Los Angeles,SCAG,0
113285,4277,Los Angeles,SCAG,0
113286,4287,Los Angeles,SCAG,0
113287,6815,Los Angeles,SCAG,0
113289,4954,Los Angeles,SCAG,0
113292,3994,Los Angeles,SCAG,0
113293,4736,Los Angeles,SCAG,0
113294,4850,Los Angeles,SCAG,0
113296,4736,Los Angeles,SCAG,0
113297,3631,Los Angeles,SCAG,0
113298,3962,Los Angeles,SCAG,0
113299,4295,Los Angeles,SCAG,0
113301,4277,Los Angeles,SCAG,0
113302,4736,Los Angeles,SCAG,0
113306,3994,Los Angeles,SCAG,0
113307,3994,Los Angeles,SCAG,0
113308,4736,Los Angeles,SCAG,0
113313,3994,Los Angeles,SCAG,0
113314,4743,Los Angeles,SCAG,0
113315,4104,Los Angeles,SCAG,0
113316,3919,Los Angeles,SCAG,0
113317,4935,Los Angeles,SCAG,0
113320,4742,Los Angeles,SCAG,0
113322,4862,Los Angeles,SCAG,0
113323,3965,Los Angeles,SCAG,0
113324,4743,Los Angeles,SCAG,0
113325,4736,Los Angeles,SCAG,0
113326,4109,Los Angeles,SCAG,0
113327,3631,Los Angeles,SCAG,0
113329,3994,Los Angeles,SCAG,0
113330,4295,Los Angeles,SCAG,0
113331,4291,Los Angeles,SCAG,0
113332,4708,Los Angeles,SCAG,0
113334,3994,Los Angeles,SCAG,0
113335,4295,Los Angeles,SCAG,0
113337,4954,Los Angeles,SCAG,0
113338,4954,Los Angeles,SCAG,0
113340,4728,Los Angeles,SCAG,0
113341,4728,Los Angeles,SCAG,0
113342,4780,Los Angeles,SCAG,0
113343,4109,Los Angeles,SCAG,0
113345,4850,Los Angeles,SCAG,0
113346,4152,Los Angeles,SCAG,0
113347,4862,Los Angeles,SCAG,0
113348,4862,Los Angeles,SCAG,0
113349,4728,Los Angeles,SCAG,0
113351,4291,Los Angeles,SCAG,0
113353,4728,Los Angeles,SCAG,0
113355,4954,Los Angeles,SCAG,0
113356,4954,Los Angeles,SCAG,0
113357,4851,Los Angeles,SCAG,0
113360,4850,Los Angeles,SCAG,0
113361,4850,Los Angeles,SCAG,0
113362,5719,Orange,SCAG,0
113363,5815,Orange,SCAG,0
113364,4728,Los Angeles,SCAG,0
113365,4728,Los Angeles,SCAG,0
113366,4728,Los Angeles,SCAG,0
113367,4295,Los Angeles,SCAG,0
113368,4715,Los Angeles,SCAG,0
113369,4778,Los Angeles,SCAG,0
113370,4954,Los Angeles,SCAG,0
113372,4728,Los Angeles,SCAG,0
113373,4780,Los Angeles,SCAG,0
113374,4728,Los Angeles,SCAG,0
113375,4954,Los Angeles,SCAG,0
113377,4289,Los Angeles,SCAG,0
113379,3966,Los Angeles,SCAG,0
113380,4152,Los Angeles,SCAG,0
113383,4715,Los Angeles,SCAG,0
113385,3966,Los Angeles,SCAG,0
113387,4708,Los Angeles,SCAG,0
113388,4935,Los Angeles,SCAG,0
113389,4774,Los Angeles,SCAG,0
113391,4726,Los Angeles,SCAG,0
113392,4169,Los Angeles,SCAG,0
113393,4676,Los Angeles,SCAG,0
113397,4111,Los Angeles,SCAG,0
113400,4726,Los Angeles,SCAG,0
113404,4726,Los Angeles,SCAG,0
113405,4850,Los Angeles,SCAG,0
113406,4850,Los Angeles,SCAG,0
113409,3963,Los Angeles,SCAG,0
113410,4150,Los Angeles,SCAG,0
113411,4780,Los Angeles,SCAG,0
113413,4100,Los Angeles,SCAG,0
113414,3963,Los Angeles,SCAG,0
113416,4822,Los Angeles,SCAG,0
113417,4821,Los Angeles,SCAG,0
113418,4778,Los Angeles,SCAG,0
113421,4819,Los Angeles,SCAG,0
113424,4150,Los Angeles,SCAG,0
113427,3919,Los Angeles,SCAG,0
113429,4954,Los Angeles,SCAG,0
113430,4954,Los Angeles,SCAG,0
113431,4111,Los Angeles,SCAG,0
113432,4774,Los Angeles,SCAG,0
113433,4169,Los Angeles,SCAG,0
113434,4715,Los Angeles,SCAG,0
113435,4715,Los Angeles,SCAG,0
113436,6034,Orange,SCAG,0
113437,6037,Orange,SCAG,0
113438,4102,Los Angeles,SCAG,0
113440,4822,Los Angeles,SCAG,0
113441,4774,Los Angeles,SCAG,0
113443,4100,Los Angeles,SCAG,0
113445,4821,Los Angeles,SCAG,0
113446,4717,Los Angeles,SCAG,0
113450,4954,Los Angeles,SCAG,0
113452,4954,Los Angeles,SCAG,0
113455,4954,Los Angeles,SCAG,0
113457,4954,Los Angeles,SCAG,0
113459,4726,Los Angeles,SCAG,0
113462,4954,Los Angeles,SCAG,0
113464,4111,Los Angeles,SCAG,0
113465,4778,Los Angeles,SCAG,0
113466,4954,Los Angeles,SCAG,0
113468,4886,Los Angeles,SCAG,0
113469,4954,Los Angeles,SCAG,0
113472,4954,Los Angeles,SCAG,0
113473,4111,Los Angeles,SCAG,0
113474,4111,Los Angeles,SCAG,0
113475,4111,Los Angeles,SCAG,0
113478,4710,Los Angeles,SCAG,0
113479,4754,Los Angeles,SCAG,0
113480,4111,Los Angeles,SCAG,0
113483,4710,Los Angeles,SCAG,0
113484,4710,Los Angeles,SCAG,0
113485,4742,Los Angeles,SCAG,0
113486,4726,Los Angeles,SCAG,0
113487,4754,Los Angeles,SCAG,0
113488,4771,Los Angeles,SCAG,0
113489,4771,Los Angeles,SCAG,0
113491,4754,Los Angeles,SCAG,0
113496,4817,Los Angeles,SCAG,0
113499,4771,Los Angeles,SCAG,0
113501,4710,Los Angeles,SCAG,0
113503,4726,Los Angeles,SCAG,0
113504,4169,Los Angeles,SCAG,0
113505,4080,Los Angeles,SCAG,0
113506,4710,Los Angeles,SCAG,0
113507,4742,Los Angeles,SCAG,0
113509,4742,Los Angeles,SCAG,0
113510,4619,Los Angeles,SCAG,0
113511,4676,Los Angeles,SCAG,0
113512,4717,Los Angeles,SCAG,0
113513,4742,Los Angeles,SCAG,0
113515,4849,Los Angeles,SCAG,0
113517,4676,Los Angeles,SCAG,0
113518,4730,Los Angeles,SCAG,0
113520,4778,Los Angeles,SCAG,0
113522,4112,Los Angeles,SCAG,0
113523,4676,Los Angeles,SCAG,0
113524,4717,Los Angeles,SCAG,0
113526,4886,Los Angeles,SCAG,0
113528,4886,Los Angeles,SCAG,0
113529,4619,Los Angeles,SCAG,0
113533,4817,Los Angeles,SCAG,0
113534,4730,Los Angeles,SCAG,0
113537,4954,Los Angeles,SCAG,0
113538,4742,Los Angeles,SCAG,0
113539,4742,Los Angeles,SCAG,0
113541,4730,Los Angeles,SCAG,0
113544,4817,Los Angeles,SCAG,0
113545,4817,Los Angeles,SCAG,0
113547,4742,Los Angeles,SCAG,0
113548,4619,Los Angeles,SCAG,0
113553,4169,Los Angeles,SCAG,0
113555,4862,Los Angeles,SCAG,0
113556,4803,Los Angeles,SCAG,0
113562,4816,Los Angeles,SCAG,0
113563,4954,Los Angeles,SCAG,0
113564,4954,Los Angeles,SCAG,0
113565,4732,Los Angeles,SCAG,0
113566,4619,Los Angeles,SCAG,0
113567,4619,Los Angeles,SCAG,0
113568,5019,Los Angeles,SCAG,0
113570,4954,Los Angeles,SCAG,0
113571,4954,Los Angeles,SCAG,0
113572,4619,Los Angeles,SCAG,0
113574,4732,Los Angeles,SCAG,0
113576,4816,Los Angeles,SCAG,0
113579,4817,Los Angeles,SCAG,0
113581,4816,Los Angeles,SCAG,0
113584,4816,Los Angeles,SCAG,0
113585,4803,Los Angeles,SCAG,0
113586,4619,Los Angeles,SCAG,0
113588,4080,Los Angeles,SCAG,0
113589,4080,Los Angeles,SCAG,0
113592,4619,Los Angeles,SCAG,0
113595,4619,Los Angeles,SCAG,0
113596,4281,Los Angeles,SCAG,0
113602,4848,Los Angeles,SCAG,0
113603,4732,Los Angeles,SCAG,0
113604,4732,Los Angeles,SCAG,0
113607,4865,Los Angeles,SCAG,0
113608,4885,Los Angeles,SCAG,0
113610,4619,Los Angeles,SCAG,0
113611,4936,Los Angeles,SCAG,0
113613,4281,Los Angeles,SCAG,0
113615,4290,Los Angeles,SCAG,0
113616,4112,Los Angeles,SCAG,0
113617,4112,Los Angeles,SCAG,0
113618,4101,Los Angeles,SCAG,0
113620,4169,Los Angeles,SCAG,0
113621,3905,Los Angeles,SCAG,0
113624,4619,Los Angeles,SCAG,0
113625,4619,Los Angeles,SCAG,0
113626,4619,Los Angeles,SCAG,0
113627,4619,Los Angeles,SCAG,0
113632,4619,Los Angeles,SCAG,0
113633,4080,Los Angeles,SCAG,0
113634,4080,Los Angeles,SCAG,0
113635,4032,Los Angeles,SCAG,0
113637,4286,Los Angeles,SCAG,0
113643,4033,Los Angeles,SCAG,0
113645,4929,Los Angeles,SCAG,0
113646,4031,Los Angeles,SCAG,0
113647,4031,Los Angeles,SCAG,0
113648,3906,Los Angeles,SCAG,0
113650,3910,Los Angeles,SCAG,0
113651,4031,Los Angeles,SCAG,0
113652,4113,Los Angeles,SCAG,0
113653,4929,Los Angeles,SCAG,0
113656,4929,Los Angeles,SCAG,0
113659,4929,Los Angeles,SCAG,0
113660,4112,Los Angeles,SCAG,0
113661,4929,Los Angeles,SCAG,0
113662,4929,Los Angeles,SCAG,0
113663,4290,Los Angeles,SCAG,0
113664,4621,Los Angeles,SCAG,0
113665,3906,Los Angeles,SCAG,0
113666,4929,Los Angeles,SCAG,0
113670,4929,Los Angeles,SCAG,0
113672,4700,Los Angeles,SCAG,0
113674,3625,Los Angeles,SCAG,0
113678,4936,Los Angeles,SCAG,0
113681,4937,Los Angeles,SCAG,0
113682,4929,Los Angeles,SCAG,0
113683,4929,Los Angeles,SCAG,0
113684,4028,Los Angeles,SCAG,0
113685,4112,Los Angeles,SCAG,0
113687,4114,Los Angeles,SCAG,0
113688,4885,Los Angeles,SCAG,0
113689,4929,Los Angeles,SCAG,0
113692,4885,Los Angeles,SCAG,0
113693,4806,Los Angeles,SCAG,0
113695,4113,Los Angeles,SCAG,0
113696,4806,Los Angeles,SCAG,0
113697,4806,Los Angeles,SCAG,0
113700,4067,Los Angeles,SCAG,0
113701,4112,Los Angeles,SCAG,0
113704,4022,Los Angeles,SCAG,0
113705,4885,Los Angeles,SCAG,0
113707,4621,Los Angeles,SCAG,0
113710,4806,Los Angeles,SCAG,0
113712,4112,Los Angeles,SCAG,0
113713,4028,Los Angeles,SCAG,0
113714,4929,Los Angeles,SCAG,0
113715,4929,Los Angeles,SCAG,0
113716,5049,Los Angeles,SCAG,0
113717,5041,Los Angeles,SCAG,0
113719,4929,Los Angeles,SCAG,0
113720,4028,Los Angeles,SCAG,0
113721,4179,Los Angeles,SCAG,0
113723,4865,Los Angeles,SCAG,0
113724,4067,Los Angeles,SCAG,0
113725,4112,Los Angeles,SCAG,0
113726,4936,Los Angeles,SCAG,0
113728,4028,Los Angeles,SCAG,0
113729,3625,Los Angeles,SCAG,0
113730,3625,Los Angeles,SCAG,0
113732,4885,Los Angeles,SCAG,0
113734,4936,Los Angeles,SCAG,0
113735,4067,Los Angeles,SCAG,0
113736,4028,Los Angeles,SCAG,0
113738,3688,Los Angeles,SCAG,0
113740,4885,Los Angeles,SCAG,0
113741,4885,Los Angeles,SCAG,0
113742,4700,Los Angeles,SCAG,0
113744,4028,Los Angeles,SCAG,0
113745,4067,Los Angeles,SCAG,0
113749,4179,Los Angeles,SCAG,0
113750,4178,Los Angeles,SCAG,0
113751,4177,Los Angeles,SCAG,0
113752,4177,Los Angeles,SCAG,0
113753,4177,Los Angeles,SCAG,0
113754,4177,Los Angeles,SCAG,0
113755,4177,Los Angeles,SCAG,0
113757,4866,Los Angeles,SCAG,0
113758,4866,Los Angeles,SCAG,0
113759,4033,Los Angeles,SCAG,0
113760,4179,Los Angeles,SCAG,0
113761,4179,Los Angeles,SCAG,0
113763,4177,Los Angeles,SCAG,0
113764,4866,Los Angeles,SCAG,0
113765,4866,Los Angeles,SCAG,0
113769,5719,Orange,SCAG,0
113770,5719,Orange,SCAG,0
113771,4034,Los Angeles,SCAG,0
113772,4179,Los Angeles,SCAG,0
113773,4179,Los Angeles,SCAG,0
113776,5958,Orange,SCAG,0
113778,4022,Los Angeles,SCAG,0
113780,4866,Los Angeles,SCAG,0
113781,3990,Los Angeles,SCAG,0
113783,3990,Los Angeles,SCAG,0
113787,4032,Los Angeles,SCAG,0
113788,4032,Los Angeles,SCAG,0
113790,4022,Los Angeles,SCAG,0
113791,4022,Los Angeles,SCAG,0
113792,4034,Los Angeles,SCAG,0
113793,4703,Los Angeles,SCAG,0
113794,4064,Los Angeles,SCAG,0
113795,4064,Los Angeles,SCAG,0
113797,4703,Los Angeles,SCAG,0
113799,4929,Los Angeles,SCAG,0
113800,4034,Los Angeles,SCAG,0
113801,4179,Los Angeles,SCAG,0
113802,4884,Los Angeles,SCAG,0
113804,3992,Los Angeles,SCAG,0
113805,3970,Los Angeles,SCAG,0
113808,4622,Los Angeles,SCAG,0
113812,3960,Los Angeles,SCAG,0
113817,4611,Los Angeles,SCAG,0
113827,4177,Los Angeles,SCAG,0
113829,4611,Los Angeles,SCAG,0
113831,4731,Los Angeles,SCAG,0
113832,4731,Los Angeles,SCAG,0
113836,4179,Los Angeles,SCAG,0
113838,3960,Los Angeles,SCAG,0
113839,4034,Los Angeles,SCAG,0
113840,4034,Los Angeles,SCAG,0
113841,4904,Los Angeles,SCAG,0
113843,4179,Los Angeles,SCAG,0
113844,4026,Los Angeles,SCAG,0
113847,4928,Los Angeles,SCAG,0
113849,4928,Los Angeles,SCAG,0
113850,4622,Los Angeles,SCAG,0
113853,3990,Los Angeles,SCAG,0
113854,4611,Los Angeles,SCAG,0
113855,4899,Los Angeles,SCAG,0
113856,4026,Los Angeles,SCAG,0
113858,4904,Los Angeles,SCAG,0
113861,4904,Los Angeles,SCAG,0
113862,4178,Los Angeles,SCAG,0
113864,4034,Los Angeles,SCAG,0
113865,4034,Los Angeles,SCAG,0
113869,4611,Los Angeles,SCAG,0
113870,4026,Los Angeles,SCAG,0
113871,4026,Los Angeles,SCAG,0
113873,4034,Los Angeles,SCAG,0
113874,4621,Los Angeles,SCAG,0
113875,4075,Los Angeles,SCAG,0
113877,4034,Los Angeles,SCAG,0
113880,4271,Los Angeles,SCAG,0
113882,4075,Los Angeles,SCAG,0
113883,3906,Los Angeles,SCAG,0
113884,4703,Los Angeles,SCAG,0
113885,4703,Los Angeles,SCAG,0
113887,4867,Los Angeles,SCAG,0
113888,4703,Los Angeles,SCAG,0
113889,4843,Los Angeles,SCAG,0
113890,4026,Los Angeles,SCAG,0
113891,4904,Los Angeles,SCAG,0
113892,4034,Los Angeles,SCAG,0
113893,4034,Los Angeles,SCAG,0
113894,4075,Los Angeles,SCAG,0
113895,4064,Los Angeles,SCAG,0
113896,4621,Los Angeles,SCAG,0
113897,4271,Los Angeles,SCAG,0
113898,4032,Los Angeles,SCAG,0
113899,4032,Los Angeles,SCAG,0
113901,4030,Los Angeles,SCAG,0
113902,3970,Los Angeles,SCAG,0
113904,4064,Los Angeles,SCAG,0
113905,4075,Los Angeles,SCAG,0
113906,4064,Los Angeles,SCAG,0
113907,3906,Los Angeles,SCAG,0
113908,4032,Los Angeles,SCAG,0
113911,4064,Los Angeles,SCAG,0
113912,4032,Los Angeles,SCAG,0
113915,4075,Los Angeles,SCAG,0
113916,4075,Los Angeles,SCAG,0
113918,4026,Los Angeles,SCAG,0
113919,3988,Los Angeles,SCAG,0
113920,4621,Los Angeles,SCAG,0
113921,4185,Los Angeles,SCAG,0
113922,4066,Los Angeles,SCAG,0
113923,4622,Los Angeles,SCAG,0
113926,4066,Los Angeles,SCAG,0
113928,4064,Los Angeles,SCAG,0
113929,4021,Los Angeles,SCAG,0
113930,4021,Los Angeles,SCAG,0
113931,3988,Los Angeles,SCAG,0
113932,4204,Los Angeles,SCAG,0
113933,3988,Los Angeles,SCAG,0
113934,4064,Los Angeles,SCAG,0
113938,4021,Los Angeles,SCAG,0
113939,4241,Los Angeles,SCAG,0
113940,4180,Los Angeles,SCAG,0
113941,4065,Los Angeles,SCAG,0
113942,4982,Los Angeles,SCAG,0
113944,4619,Los Angeles,SCAG,0
113945,3924,Los Angeles,SCAG,0
113948,5082,Los Angeles,SCAG,0
113950,4021,Los Angeles,SCAG,0
113951,4063,Los Angeles,SCAG,0
113952,4064,Los Angeles,SCAG,0
113955,4622,Los Angeles,SCAG,0
113958,4621,Los Angeles,SCAG,0
113959,4064,Los Angeles,SCAG,0
113960,4180,Los Angeles,SCAG,0
113961,4180,Los Angeles,SCAG,0
113964,4210,Los Angeles,SCAG,0
113966,3970,Los Angeles,SCAG,0
113967,3988,Los Angeles,SCAG,0
113968,4608,Los Angeles,SCAG,0
113969,4608,Los Angeles,SCAG,0
113970,4620,Los Angeles,SCAG,0
113971,4982,Los Angeles,SCAG,0
113974,4040,Los Angeles,SCAG,0
113976,4023,Los Angeles,SCAG,0
113977,4023,Los Angeles,SCAG,0
113978,4843,Los Angeles,SCAG,0
113979,4066,Los Angeles,SCAG,0
113980,3977,Los Angeles,SCAG,0
113981,4622,Los Angeles,SCAG,0
113982,4196,Los Angeles,SCAG,0
113983,3924,Los Angeles,SCAG,0
113986,5011,Los Angeles,SCAG,0
113987,5011,Los Angeles,SCAG,0
113988,4180,Los Angeles,SCAG,0
113990,4842,Los Angeles,SCAG,0
113991,4842,Los Angeles,SCAG,0
113994,4196,Los Angeles,SCAG,0
113995,4620,Los Angeles,SCAG,0
113996,4842,Los Angeles,SCAG,0
113999,4196,Los Angeles,SCAG,0
114001,4021,Los Angeles,SCAG,0
114002,3977,Los Angeles,SCAG,0
114003,4620,Los Angeles,SCAG,0
114006,4049,Los Angeles,SCAG,0
114007,3977,Los Angeles,SCAG,0
114008,4049,Los Angeles,SCAG,0
114009,4049,Los Angeles,SCAG,0
114010,4049,Los Angeles,SCAG,0
114011,4049,Los Angeles,SCAG,0
114012,4023,Los Angeles,SCAG,0
114013,4056,Los Angeles,SCAG,0
114014,4056,Los Angeles,SCAG,0
114015,4838,Los Angeles,SCAG,0
114016,4079,Los Angeles,SCAG,0
114018,3987,Los Angeles,SCAG,0
114020,4079,Los Angeles,SCAG,0
114021,4056,Los Angeles,SCAG,0
114022,4049,Los Angeles,SCAG,0
114023,4049,Los Angeles,SCAG,0
114024,4056,Los Angeles,SCAG,0
114025,4079,Los Angeles,SCAG,0
114026,4065,Los Angeles,SCAG,0
114027,4029,Los Angeles,SCAG,0
114028,4056,Los Angeles,SCAG,0
114029,4056,Los Angeles,SCAG,0
114031,4056,Los Angeles,SCAG,0
114032,4056,Los Angeles,SCAG,0
114035,4023,Los Angeles,SCAG,0
114037,4622,Los Angeles,SCAG,0
114039,3977,Los Angeles,SCAG,0
114040,3987,Los Angeles,SCAG,0
114042,4620,Los Angeles,SCAG,0
114044,3924,Los Angeles,SCAG,0
114045,4029,Los Angeles,SCAG,0
114048,3987,Los Angeles,SCAG,0
114049,3987,Los Angeles,SCAG,0
114050,4613,Los Angeles,SCAG,0
114051,4613,Los Angeles,SCAG,0
114052,4617,Los Angeles,SCAG,0
114053,3987,Los Angeles,SCAG,0
114054,4838,Los Angeles,SCAG,0
114060,3924,Los Angeles,SCAG,0
114061,3924,Los Angeles,SCAG,0
114062,3924,Los Angeles,SCAG,0
114063,4183,Los Angeles,SCAG,0
114064,3924,Los Angeles,SCAG,0
114065,4613,Los Angeles,SCAG,0
114066,4056,Los Angeles,SCAG,0
114067,4056,Los Angeles,SCAG,0
114068,3975,Los Angeles,SCAG,0
114069,4904,Los Angeles,SCAG,0
114071,4029,Los Angeles,SCAG,0
114072,4060,Los Angeles,SCAG,0
114076,4620,Los Angeles,SCAG,0
114077,4046,Los Angeles,SCAG,0
114081,3997,Los Angeles,SCAG,0
114082,4029,Los Angeles,SCAG,0
114084,4046,Los Angeles,SCAG,0
114086,4060,Los Angeles,SCAG,0
114088,4046,Los Angeles,SCAG,0
114089,3997,Los Angeles,SCAG,0
114090,3997,Los Angeles,SCAG,0
114092,3997,Los Angeles,SCAG,0
114093,4046,Los Angeles,SCAG,0
114095,4046,Los Angeles,SCAG,0
114096,4046,Los Angeles,SCAG,0
114098,4183,Los Angeles,SCAG,0
114099,3974,Los Angeles,SCAG,0
114100,4670,Los Angeles,SCAG,0
114101,4608,Los Angeles,SCAG,0
114102,4046,Los Angeles,SCAG,0
114103,4046,Los Angeles,SCAG,0
114105,4060,Los Angeles,SCAG,0
114106,4046,Los Angeles,SCAG,0
114107,3974,Los Angeles,SCAG,0
114113,4608,Los Angeles,SCAG,0
114114,4046,Los Angeles,SCAG,0
114115,4617,Los Angeles,SCAG,0
114116,3974,Los Angeles,SCAG,0
114118,4060,Los Angeles,SCAG,0
114119,4046,Los Angeles,SCAG,0
114123,3974,Los Angeles,SCAG,0
114125,3974,Los Angeles,SCAG,0
114126,3974,Los Angeles,SCAG,0
114127,3974,Los Angeles,SCAG,0
114128,3974,Los Angeles,SCAG,0
114129,3974,Los Angeles,SCAG,0
114131,4061,Los Angeles,SCAG,0
114132,4060,Los Angeles,SCAG,0
114133,4923,Los Angeles,SCAG,0
114136,4893,Los Angeles,SCAG,0
114138,3974,Los Angeles,SCAG,0
114139,3974,Los Angeles,SCAG,0
114140,4923,Los Angeles,SCAG,0
114141,4024,Los Angeles,SCAG,0
114142,3916,Los Angeles,SCAG,0
114143,3974,Los Angeles,SCAG,0
114146,4046,Los Angeles,SCAG,0
114147,4838,Los Angeles,SCAG,0
114148,3916,Los Angeles,SCAG,0
114149,3916,Los Angeles,SCAG,0
114150,4893,Los Angeles,SCAG,0
114151,4893,Los Angeles,SCAG,0
114154,4608,Los Angeles,SCAG,0
114155,4024,Los Angeles,SCAG,0
114156,3688,Los Angeles,SCAG,0
114157,4061,Los Angeles,SCAG,0
114159,5294,San Bernardino,SCAG,0
114160,5200,San Bernardino,SCAG,0
114161,4079,Los Angeles,SCAG,0
114164,3974,Los Angeles,SCAG,0
114167,4893,Los Angeles,SCAG,0
114168,4224,Los Angeles,SCAG,0
114169,4224,Los Angeles,SCAG,0
114170,4061,Los Angeles,SCAG,0
114171,4061,Los Angeles,SCAG,0
114172,4061,Los Angeles,SCAG,0
114176,3916,Los Angeles,SCAG,0
114177,3916,Los Angeles,SCAG,0
114179,3974,Los Angeles,SCAG,0
114180,3974,Los Angeles,SCAG,0
114182,4025,Los Angeles,SCAG,0
114183,3974,Los Angeles,SCAG,0
114184,4608,Los Angeles,SCAG,0
114185,4061,Los Angeles,SCAG,0
114186,4061,Los Angeles,SCAG,0
114187,3974,Los Angeles,SCAG,0
114189,4225,Los Angeles,SCAG,0
114191,5017,Los Angeles,SCAG,0
114192,5017,Los Angeles,SCAG,0
114194,5055,Los Angeles,SCAG,0
114195,5281,San Bernardino,SCAG,0
114196,5241,San Bernardino,SCAG,0
114197,4907,Los Angeles,SCAG,0
114199,5017,Los Angeles,SCAG,0
114202,5006,Los Angeles,SCAG,0
114203,5055,Los Angeles,SCAG,0
114205,5006,Los Angeles,SCAG,0
114208,4198,Los Angeles,SCAG,0
114209,4194,Los Angeles,SCAG,0
114212,4198,Los Angeles,SCAG,0
114213,5006,Los Angeles,SCAG,0
114215,5006,Los Angeles,SCAG,0
114216,4907,Los Angeles,SCAG,0
114217,5063,Los Angeles,SCAG,0
114218,5063,Los Angeles,SCAG,0
114219,5063,Los Angeles,SCAG,0
114220,5006,Los Angeles,SCAG,0
114228,5063,Los Angeles,SCAG,0
114233,5082,Los Angeles,SCAG,0
114234,5082,Los Angeles,SCAG,0
114236,5082,Los Angeles,SCAG,0
114237,5082,Los Angeles,SCAG,0
114238,5082,Los Angeles,SCAG,0
114241,4900,Los Angeles,SCAG,0
114242,4195,Los Angeles,SCAG,0
114243,5018,Los Angeles,SCAG,0
114244,5082,Los Angeles,SCAG,0
114245,5006,Los Angeles,SCAG,0
114246,5026,Los Angeles,SCAG,0
114247,5026,Los Angeles,SCAG,0
114249,5000,Los Angeles,SCAG,0
114250,5055,Los Angeles,SCAG,0
114251,4908,Los Angeles,SCAG,0
114252,4908,Los Angeles,SCAG,0
114253,4995,Los Angeles,SCAG,0
114254,4908,Los Angeles,SCAG,0
114255,4995,Los Angeles,SCAG,0
114256,4995,Los Angeles,SCAG,0
114257,4995,Los Angeles,SCAG,0
114258,5000,Los Angeles,SCAG,0
114259,5000,Los Angeles,SCAG,0
114263,4908,Los Angeles,SCAG,0
114264,4908,Los Angeles,SCAG,0
114265,4908,Los Angeles,SCAG,0
114266,4908,Los Angeles,SCAG,0
114268,4908,Los Angeles,SCAG,0
114272,4902,Los Angeles,SCAG,0
114274,4900,Los Angeles,SCAG,0
114275,4900,Los Angeles,SCAG,0
114278,4195,Los Angeles,SCAG,0
114279,4902,Los Angeles,SCAG,0
114280,4900,Los Angeles,SCAG,0
114281,4900,Los Angeles,SCAG,0
114282,5055,Los Angeles,SCAG,0
114283,4900,Los Angeles,SCAG,0
114284,4902,Los Angeles,SCAG,0
114285,4902,Los Angeles,SCAG,0
114289,5064,Los Angeles,SCAG,0
114290,5004,Los Angeles,SCAG,0
114292,5026,Los Angeles,SCAG,0
114293,5026,Los Angeles,SCAG,0
114295,4195,Los Angeles,SCAG,0
114296,4902,Los Angeles,SCAG,0
114297,4198,Los Angeles,SCAG,0
114300,5026,Los Angeles,SCAG,0
114301,5055,Los Angeles,SCAG,0
114303,4902,Los Angeles,SCAG,0
114304,5006,Los Angeles,SCAG,0
114305,5007,Los Angeles,SCAG,0
114306,5006,Los Angeles,SCAG,0
114308,5007,Los Angeles,SCAG,0
114309,5055,Los Angeles,SCAG,0
114310,5064,Los Angeles,SCAG,0
114312,4900,Los Angeles,SCAG,0
114313,4900,Los Angeles,SCAG,0
114314,4900,Los Angeles,SCAG,0
114315,4900,Los Angeles,SCAG,0
114317,4195,Los Angeles,SCAG,0
114321,5082,Los Angeles,SCAG,0
114322,4900,Los Angeles,SCAG,0
114323,5007,Los Angeles,SCAG,0
114325,5006,Los Angeles,SCAG,0
114327,5006,Los Angeles,SCAG,0
114328,4907,Los Angeles,SCAG,0
114329,5000,Los Angeles,SCAG,0
114330,4902,Los Angeles,SCAG,0
114333,5026,Los Angeles,SCAG,0
114334,5026,Los Angeles,SCAG,0
114336,5055,Los Angeles,SCAG,0
114339,5083,Los Angeles,SCAG,0
114340,5055,Los Angeles,SCAG,0
114342,4195,Los Angeles,SCAG,0
